"","Title","Path","Box"
"2556","Falling Down","/movies/?id=fallingdown.htm",40903593
"35100","Money Monster","/movies/?id=moneymonster.htm",40882037
"540","Revenge of the Nerds","/movies/?id=revengeofthenerds.htm",40874452
"4316","House on Haunted Hill","/movies/?id=houseonhauntedhill.htm",40846082
"712","Brewster's Millions","/movies/?id=brewstersmillions.htm",40833132
"128","Absence of Malice","/movies/?id=absenceofmalice.htm",40716963
"893","Short Circuit","/movies/?id=shortcircuit.htm",40697761
"2322","Encino Man","/movies/?id=encinoman.htm",40693477
"8773","Max Payne","/movies/?id=maxpayne.htm",40689393
"7540","Stranger Than Fiction","/movies/?id=strangerthanfiction.htm",40660952
"713","E.T.: The Extra-Terrestrial (Re-issue)","/movies/?id=et85.htm",40607502
"3980","Mysteries of Egypt (IMAX)","/movies/?id=egyptimax.htm",40593486
"1604","Three Fugitives","/movies/?id=threefugitives.htm",40586886
"3981","Pleasantville","/movies/?id=pleasantville.htm",40584421
"245","The Dark Crystal","/movies/?id=darkcrystal.htm",40577001
"9385","Duplicity","/movies/?id=duplicity.htm",40572825
"714","Jagged Edge","/movies/?id=jaggededge.htm",40491165
"1605","Bill & Ted's Excellent Adventure","/movies/?id=billandtedsexcellentadventure.htm",40485039
"894","Pretty in Pink","/movies/?id=prettyinpink.htm",40471663
"895","The Fly","/movies/?id=fly.htm",40456565
"541","2010","/movies/?id=2010.htm",40400657
"5443","Blue Crush","/movies/?id=bluecrush.htm",40390647
"5444","The Master of Disguise","/movies/?id=masterofdisguise.htm",40388794
"129","Reds","/movies/?id=reds.htm",40382659
"6439","You Got Served","/movies/?id=yougotserved.htm",40363810
"5085","Heartbreakers","/movies/?id=heartbreakers.htm",40336607
"5086","I Am Sam","/movies/?id=iamsam.htm",40311852
"3982","The Faculty","/movies/?id=faculty.htm",40283321
"10443","Hanna","/movies/?id=hanna.htm",40259119
"2323","Mo' Money","/movies/?id=momoney.htm",40227006
"6440","Bridget Jones: The Edge of Reason","/movies/?id=bridgetjones2.htm",40226215
"5087","Hardball","/movies/?id=hardball.htm",40222729
"8138","There Will Be Blood","/movies/?id=therewillbeblood.htm",40222514
"379","Yentl","/movies/?id=yentl.htm",40218899
"6441","Catwoman","/movies/?id=catwoman.htm",40202379
"9910","Legion (2010)","/movies/?id=legion10.htm",40168080
"2557","The Piano","/movies/?id=piano.htm",40157856
"1346","Big Business","/movies/?id=bigbusiness.htm",40150487
"5445","Resident Evil","/movies/?id=residentevil.htm",40119709
"5446","The Wild Thornberrys","/movies/?id=wildthornberrys.htm",40108697
"8774","Righteous Kill","/movies/?id=righteouskill.htm",40081410
"5447","Collateral Damage","/movies/?id=collateraldamage.htm",40077257
"3077","Man of the House","/movies/?id=manofthehouse.htm",40070995
"1109","Roxanne","/movies/?id=roxanne.htm",40050884
"11714","A Haunted House","/movies/?id=hauntedhouse.htm",40041683
"5448","Enough","/movies/?id=enough.htm",40007742
"3983","I Still Know What You Did Last Summer","/movies/?id=istillknowwhatyoudidlastsummer.htm",40002112
"130","The Fox and the Hound","/movies/?id=foxandthehound.htm",39900000
"7541","The Illusionist","/movies/?id=illusionist.htm",39868642
"17","Caddyshack","/movies/?id=caddyshack.htm",39846344
"6442","The Ladykillers","/movies/?id=ladykillers.htm",39799191
"4711","The Beach","/movies/?id=beachthe.htm",39785027
"18","Friday the 13th (1980)","/movies/?id=friday13th.htm",39754601
"8139","Epic Movie","/movies/?id=epicmovie.htm",39739367
"8140","Hitman","/movies/?id=hitman07.htm",39687694
"3685","Jackie Brown","/movies/?id=jackiebrown.htm",39673162
"2071","Out for Justice","/movies/?id=outforjustice.htm",39673161
"4712","The Exorcist Director's Cut","/movies/?id=exorcist00.htm",39671011
"8141","30 Days of Night","/movies/?id=30daysofnight.htm",39568996
"246","Conan the Barbarian","/movies/?id=conanthebarbarian.htm",39565475
"7542","The Texas Chainsaw Massacre: The Beginning","/movies/?id=tcmbeginning.htm",39517763
"2558","Hocus Pocus","/movies/?id=hocuspocus.htm",39514713
"2813","Nobody's Fool","/movies/?id=nobodysfool.htm",39491975
"4713","Little Nicky","/movies/?id=littlenicky.htm",39464775
"9386","Crazy Heart","/movies/?id=crazyheart.htm",39464306
"9911","Burlesque","/movies/?id=burlesque.htm",39440655
"1846","Joe Versus the Volcano","/movies/?id=joeversusthevolcano.htm",39404261
"5933","Rugrats Go Wild","/movies/?id=rugratsgowild.htm",39402572
"8775","Body of Lies","/movies/?id=bodyoflies.htm",39394666
"3078","Dead Man Walking","/movies/?id=deadmanwalking.htm",39363635
"12405","The Expendables 3","/movies/?id=expendables3.htm",39322544
"1110","Blind Date","/movies/?id=blinddate.htm",39321715
"8776","Lakeview Terrace","/movies/?id=lakeviewterrace.htm",39263506
"4317","Anna and the King","/movies/?id=annaandtheking.htm",39263420
"896","Three Amigos","/movies/?id=threeamigos.htm",39246734
"4714","Pitch Black","/movies/?id=pitchblack.htm",39240659
"6987","The Adventures of Sharkboy and Lavagirl in 3D","/movies/?id=sharkboyandlavagirl.htm",39177684
"7543","The Grudge 2","/movies/?id=grudge2.htm",39143839
"9912","The Crazies","/movies/?id=crazies.htm",39123589
"247","The Sword and the Sorcerer","/movies/?id=swordandthesorcerer.htm",39103425
"2559","What's Love Got to Do with It","/movies/?id=whatslovegottodowithit.htm",39100956
"5449","Undercover Brother","/movies/?id=undercoverbrother.htm",39089928
"1847","Postcards from the Edge","/movies/?id=postcardsfromtheedge.htm",39071603
"6988","The Sisterhood of the Traveling Pants","/movies/?id=travelingpants.htm",39053061
"1347","Bambi (Re-issue) (1988)","/movies/?id=bambi88.htm",39047150
"10444","Something Borrowed","/movies/?id=somethingborrowed.htm",39046489
"8142","Fracture","/movies/?id=fracture.htm",39015018
"3984","Primary Colors","/movies/?id=primarycolors.htm",39001187
"1606","The Karate Kid Part III","/movies/?id=karatekidpart3.htm",38956288
"12406","Earth to Echo","/movies/?id=echo.htm",38934842
"2560","Hot Shots! Part Deux","/movies/?id=hotshots2.htm",38922972
"3079","French Kiss","/movies/?id=frenchkiss.htm",38896854
"2814","The Paper","/movies/?id=paper.htm",38824341
"3353","Happy Gilmore","/movies/?id=happygilmore.htm",38824099
"897","Little Shop of Horrors","/movies/?id=littleshopofhorrors.htm",38748395
"898","About Last Night...","/movies/?id=aboutlastnight.htm",38702310
"542","Breakin'","/movies/?id=breakin.htm",38682707
"8143","Stardust","/movies/?id=stardust.htm",38634938
"3354","The Ghost and the Darkness","/movies/?id=ghostandthedarkness.htm",38619405
"2815","On Deadly Ground","/movies/?id=ondeadlyground.htm",38590458
"9387","Surrogates","/movies/?id=surrogates.htm",38577772
"12407","Sex Tape","/movies/?id=sextape.htm",38543473
"10445","Spy Kids: All the Time in the World","/movies/?id=spykids4.htm",38538188
"11054","Rock of Ages","/movies/?id=rockofages.htm",38518613
"899","Running Scared","/movies/?id=runningscared.htm",38500726
"543","Bachelor Party","/movies/?id=bachelorparty.htm",38435947
"7544","Gridiron Gang","/movies/?id=gridirongang.htm",38432823
"1348","Midnight Run","/movies/?id=midnightrun.htm",38413606
"6989","Pride and Prejudice","/movies/?id=prideandprejudice05.htm",38405088
"7545","Last Holiday","/movies/?id=lastholiday.htm",38399961
"544","Red Dawn (1984)","/movies/?id=reddawn.htm",38376497
"545","The Terminator","/movies/?id=terminator.htm",38371200
"11715","47 Ronin","/movies/?id=47ronin.htm",38362475
"546","City Heat","/movies/?id=cityheat.htm",38348988
"5088","Evolution","/movies/?id=evolution.htm",38345494
"4318","Cruel Intentions","/movies/?id=cruelintentions.htm",38328567
"13097","Brooklyn","/movies/?id=brooklyn.htm",38322743
"3080","Higher Learning","/movies/?id=higherlearning.htm",38290723
"5089","Not Another Teen Movie","/movies/?id=notanotherteenmovie.htm",38252284
"8777","Meet the Spartans","/movies/?id=meetthespartans.htm",38233676
"3081","Mighty Morphin' Power Rangers","/movies/?id=powerrangers.htm",38187431
"4715","The Original Kings of Comedy","/movies/?id=originalkingsofcomedy.htm",38182790
"10446","Scream 4","/movies/?id=scream4.htm",38180928
"4319","10 Things I Hate About You","/movies/?id=10thingsihateaboutyou.htm",38178166
"5450","Treasure Planet","/movies/?id=treasureplanet.htm",38176783
"5934","Head of State","/movies/?id=headofstate.htm",38125247
"9388","Ninja Assassin","/movies/?id=ninjaassassin.htm",38122883
"1111","The Running Man","/movies/?id=runningman.htm",38122105
"2072","The Doctor","/movies/?id=doctor.htm",38120905
"1112","Spaceballs","/movies/?id=spaceballs.htm",38119483
"8778","Harold and Kumar Escape from Guantanamo Bay","/movies/?id=haroldandkumar2.htm",38108728
"2816","Richie Rich","/movies/?id=richierich.htm",38087756
"5451","Showtime","/movies/?id=showtime.htm",38082712
"3985","Urban Legend","/movies/?id=urbanlegend.htm",38072438
"2073","Bill and Ted's Bogus Journey","/movies/?id=billandtedsbogusjourney.htm",38037513
"2074","Dead Again","/movies/?id=deadagain.htm",38016380
"3686","Seven Years in Tibet","/movies/?id=sevenyearsintibet.htm",37957682
"5452","40 Days and 40 Nights","/movies/?id=40daysand40nights.htm",37950822
"2817","It Could Happen to You","/movies/?id=itcouldhappentoyou.htm",37939757
"8779","First Sunday","/movies/?id=firstsunday.htm",37931869
"6990","The Brothers Grimm","/movies/?id=brothersgrimm.htm",37916267
"10447","Big Mommas: Like Father, Like Son","/movies/?id=bigmomma3.htm",37915414
"5090","Jeepers Creepers","/movies/?id=jeeperscreepers.htm",37904175
"1349","The Dead Pool","/movies/?id=deadpool.htm",37903295
"4716","Bedazzled (2000)","/movies/?id=bedazzled.htm",37886980
"12408","Wild (2014)","/movies/?id=wild2014.htm",37880356
"715","St. Elmo's Fire","/movies/?id=stelmosfire.htm",37803872
"3355","Mars Attacks!","/movies/?id=marsattacks.htm",37771017
"8780","The Secret Life of Bees","/movies/?id=secretlifeofbees.htm",37770162
"6443","Sky Captain and the World of Tomorrow","/movies/?id=skycaptain.htm",37762677
"4717","Autumn in New York","/movies/?id=autumninnewyork.htm",37761915
"11716","August: Osage County","/movies/?id=augustosagecounty.htm",37738810
"9913","For Colored Girls","/movies/?id=forcoloredgirls.htm",37729698
"11717","Philomena","/movies/?id=philomena.htm",37709979
"3986","How Stella Got Her Groove Back","/movies/?id=howstellagothergrooveback.htm",37672941
"5935","Good Boy!","/movies/?id=goodboy.htm",37667746
"10448","Red Riding Hood","/movies/?id=redridinghood.htm",37662162
"7546","Pan's Labyrinth","/movies/?id=panslabyrinth.htm",37634615
"7547","The Nativity Story","/movies/?id=nativity.htm",37629831
"3082","First Knight","/movies/?id=firstknight.htm",37600435
"3987","Out of Sight","/movies/?id=outofsight.htm",37562568
"10449","In Time","/movies/?id=now.htm",37520095
"11055","Abraham Lincoln: Vampire Hunter","/movies/?id=abrahamlincolnvampirehunter.htm",37519139
"900","The Money Pit","/movies/?id=moneypit.htm",37499651
"9389","Invictus","/movies/?id=eastwood09.htm",37491364
"9914","The Back-Up Plan","/movies/?id=backupplan.htm",37490007
"6444","Raising Helen","/movies/?id=raisinghelen.htm",37486512
"13098","The Longest Ride","/movies/?id=thelongestride.htm",37446117
"10450","Paul","/movies/?id=paul.htm",37412945
"11056","Lawless","/movies/?id=wettestcountry.htm",37400127
"7548","The Wild","/movies/?id=wild.htm",37384046
"7549","Man of the Year","/movies/?id=manoftheyear.htm",37327390
"10451","J. Edgar","/movies/?id=jedgar.htm",37306030
"10452","The Roommate","/movies/?id=roommate10.htm",37300107
"10453","Jumping the Broom","/movies/?id=jumpingthebroom.htm",37295394
"5453","Crossroads","/movies/?id=crossroads.htm",37191304
"5936","Uptown Girls","/movies/?id=uptowngirls.htm",37182494
"4718","28 Days","/movies/?id=28days.htm",37170488
"11057","The Guilt Trip","/movies/?id=mymotherscurse.htm",37134215
"19","Brubaker","/movies/?id=brubaker.htm",37121708
"8781","Tyler Perry's The Family That Preys","/movies/?id=familythatpreys.htm",37105289
"10454","The Change-Up","/movies/?id=changeup.htm",37081475
"10455","30 Minutes or Less","/movies/?id=30minutesorless.htm",37053924
"4719","Keeping the Faith","/movies/?id=keepingthefaith.htm",37047880
"4320","Fight Club","/movies/?id=fightclub.htm",37030102
"3988","Sphere","/movies/?id=sphere.htm",37020277
"9390","State of Play","/movies/?id=stateofplay.htm",37017955
"5454","Clockstoppers","/movies/?id=clockstoppers.htm",36989956
"2561","Carlito's Way","/movies/?id=carlitosway.htm",36948322
"11058","That's My Boy","/movies/?id=ihateyoudad.htm",36931089
"11718","The Family (2013)","/movies/?id=malavita.htm",36918811
"5937","Matchstick Men","/movies/?id=matchstickmen.htm",36906460
"7550","16 Blocks","/movies/?id=16blocks.htm",36895141
"36100","Risen","/movies/?id=risen.htm",36880033
"3083","Just Cause","/movies/?id=justcause.htm",36853222
"4321","My Favorite Martian","/movies/?id=myfavoritemartian.htm",36850101
"5091","Kiss of the Dragon","/movies/?id=kissofthedragon.htm",36845124
"9391","Notorious (2009)","/movies/?id=notorious08.htm",36843682
"248","Best Friends","/movies/?id=bestfriends.htm",36821203
"4720","Bounce","/movies/?id=bounce.htm",36805288
"8144","The Brave One","/movies/?id=braveone.htm",36793804
"8145","The Heartbreak Kid","/movies/?id=heartbreakkid.htm",36787257
"2818","Junior","/movies/?id=junior.htm",36763355
"2562","Alive","/movies/?id=alive.htm",36733909
"5092","Recess: School's Out","/movies/?id=recessschoolsout.htm",36706141
"10456","Colombiana","/movies/?id=colombiana.htm",36665854
"4322","8MM","/movies/?id=8mm.htm",36663315
"9915","Vampires Suck","/movies/?id=untitledvampirespoof.htm",36661504
"901","Gung Ho","/movies/?id=gungho.htm",36611610
"6445","Taxi","/movies/?id=taxi.htm",36611066
"8146","Freedom Writers","/movies/?id=freedomwriters.htm",36605602
"1607","The 'Burbs","/movies/?id=burbs.htm",36601993
"131","Tarzan, the Ape Man","/movies/?id=tarzantheapeman.htm",36565280
"2075","Soapdish","/movies/?id=soapdish.htm",36489888
"3084","To Wong Foo, Thanks for Everything, Julie Newmar","/movies/?id=towongfoo.htm",36474193
"3356","Set It Off","/movies/?id=setitoff.htm",36461139
"12409","Million Dollar Arm","/movies/?id=milliondollararm.htm",36457627
"2563","Son-in-Law","/movies/?id=son-in-law.htm",36448400
"547","All of Me","/movies/?id=allofme.htm",36403064
"3989","The Thin Red Line","/movies/?id=thinredline.htm",36400491
"3687","Vegas Vacation","/movies/?id=vegasvacation.htm",36400360
"10457","Sucker Punch","/movies/?id=suckerpunch.htm",36392502
"5938","National Security","/movies/?id=nationalsecurity.htm",36381186
"6991","Beauty Shop","/movies/?id=beautyshop.htm",36351350
"7551","Accepted","/movies/?id=accepted.htm",36323505
"8782","Death Race","/movies/?id=deathrace.htm",36316032
"2564","Sliver","/movies/?id=sliver.htm",36300000
"2324","Universal Soldier","/movies/?id=universalsoldier.htm",36299898
"249","Richard Pryor: Live on the Sunset Strip","/movies/?id=richardpryorliveonthesunsetstrip.htm",36299720
"7552","The Sentinel","/movies/?id=sentinel.htm",36280697
"716","Mad Max Beyond Thunderdome","/movies/?id=madmaxbeyondthunderdome.htm",36230219
"5939","What a Girl Wants","/movies/?id=whatagirlwants.htm",36105433
"11719","Walking with Dinosaurs","/movies/?id=walkingwithdinosaurs.htm",36076121
"4721","Hanging Up","/movies/?id=hangingup.htm",36050230
"6992","Derailed","/movies/?id=derailed.htm",36024076
"37100","The Nice Guys","/movies/?id=niceguys.htm",35983543
"5093","In the Bedroom","/movies/?id=inthebedroom.htm",35930604
"3688","Mortal Kombat: Annihilation","/movies/?id=mortalkombat2.htm",35927406
"9392","The Pink Panther 2","/movies/?id=pinkpanther2.htm",35922978
"9393","Under the Sea 3D","/movies/?id=underthesea3d.htm",35916045
"12410","The Theory of Everything","/movies/?id=theoryofeverything.htm",35893537
"3357","Shine","/movies/?id=shine.htm",35892330
"132","Taps","/movies/?id=taps.htm",35856053
"38100","The Boy (2016)","/movies/?id=boy2016.htm",35819556
"6993","The Island","/movies/?id=island05.htm",35818913
"8147","Smokin' Aces","/movies/?id=smokinaces.htm",35787686
"11059","Trouble with the Curve","/movies/?id=troublewiththecurve.htm",35763137
"5455","The Mothman Prophecies","/movies/?id=mothmanprophecies.htm",35746370
"8783","Changeling","/movies/?id=changeling08.htm",35739802
"2565","Robin Hood: Men in Tights","/movies/?id=robinhoodmenintights.htm",35739755
"5940","Jeepers Creepers 2","/movies/?id=jeeperscreepers2.htm",35667218
"1113","Summer School","/movies/?id=summerschool.htm",35659098
"3085","The Indian in the Cupboard","/movies/?id=indianinthecupboard.htm",35656131
"380","Silkwood","/movies/?id=silkwood.htm",35615609
"133","Sharky's Machine","/movies/?id=sharkysmachine.htm",35610100
"10458","Larry Crowne","/movies/?id=larrycrowne.htm",35608245
"9916","The American","/movies/?id=american10.htm",35606376
"39100","Dirty Grandpa","/movies/?id=dirtygrandpa.htm",35593113
"7553","Children of Men","/movies/?id=childrenofmen.htm",35552383
"1114","No Way Out","/movies/?id=nowayout.htm",35509515
"3086","Money Train","/movies/?id=moneytrain.htm",35431113
"6994","The Ringer","/movies/?id=ringer.htm",35428675
"13099","The Boy Next Door","/movies/?id=boynextdoor.htm",35423380
"1848","Mermaids","/movies/?id=mermaids.htm",35419397
"902","Hannah and Her Sisters","/movies/?id=hannahandhersisters.htm",35392203
"8148","The Messengers","/movies/?id=messengers.htm",35374833
"11060","The Watch","/movies/?id=neighborhoodwatch.htm",35353000
"3087","A Goofy Movie","/movies/?id=goofymovie.htm",35348597
"5941","Intolerable Cruelty","/movies/?id=intolerablecruelty.htm",35327628
